date,eua_carbon_price_eur_tco2,source_created_at,singapore_vlsfo_usd_mt,singapore_hsfo_usd_mt,singapore_hi5_spread_usd_mt,rotterdam_hi5_spread_usd_mt,houston_hi5_spread_usd_mt,capesize_scrubber_savings_usd_day,vlcc_scrubber_savings_usd_day,capesize_eu_ets_surcharge_usd_day,provenance
2014-02-24,9.7,,,,,,,,,,icap_ape_eu_ets_daily
2014-02-25,9.36,,,,,,,,,,icap_ape_eu_ets_daily
2014-02-27,8.84,,,,,,,,,,icap_ape_eu_ets_daily
2014-02-28,9.33,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-03,9.63,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-04,9.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-05,9.52,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-06,9.27,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-07,9.29,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-10,9.58,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-11,9.41,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-13,9.0,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-14,8.56,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-17,8.5,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-18,8.29,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-20,8.29,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-21,8.43,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-24,8.4,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-25,8.02,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-27,7.4,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-28,7.05,,,,,,,,,,icap_ape_eu_ets_daily
2014-03-31,5.76,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-01,6.77,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-03,6.35,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-04,6.56,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-07,6.52,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-08,6.95,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-10,6.91,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-11,7.27,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-14,7.32,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-15,7.22,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-17,7.54,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-22,7.76,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-24,7.97,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-25,7.62,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-28,7.2,,,,,,,,,,icap_ape_eu_ets_daily
2014-04-29,7.44,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-02,7.25,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-05,6.91,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-06,7.21,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-08,6.99,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-09,7.0,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-12,7.25,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-13,7.33,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-15,6.52,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-16,6.48,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-19,6.32,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-20,6.3,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-22,7.18,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-23,6.98,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-26,6.84,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-27,6.93,,,,,,,,,,icap_ape_eu_ets_daily
2014-05-30,7.0,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-02,6.71,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-03,7.05,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-05,7.48,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-06,7.35,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-10,7.41,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-12,7.34,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-13,7.65,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-16,7.72,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-17,7.54,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-19,7.61,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-20,7.56,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-23,7.67,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-24,7.94,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-26,7.84,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-27,7.75,,,,,,,,,,icap_ape_eu_ets_daily
2014-06-30,7.91,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-01,7.85,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-03,8.08,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-04,8.0,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-07,7.45,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-08,7.58,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-10,7.74,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-11,7.64,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-14,7.72,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-15,7.96,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-17,8.22,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-18,8.12,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-21,8.15,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-22,8.26,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-24,8.26,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-25,8.11,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-28,8.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-29,8.26,,,,,,,,,,icap_ape_eu_ets_daily
2014-07-31,8.27,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-01,8.38,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-04,8.35,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-05,8.22,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-07,8.26,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-08,7.9,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-11,7.92,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-12,8.08,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-14,8.28,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-15,8.23,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-18,8.44,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-19,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-21,8.56,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-22,8.44,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-25,8.39,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-26,8.34,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-28,8.5,,,,,,,,,,icap_ape_eu_ets_daily
2014-08-29,8.52,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-01,8.06,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-02,8.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-03,7.35,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-04,8.06,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-05,7.79,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-08,8.06,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-09,8.04,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-11,7.83,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-12,7.82,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-15,7.68,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-16,7.5,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-18,7.52,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-19,7.66,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-22,7.72,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-23,7.61,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-25,7.38,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-26,7.48,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-29,7.55,,,,,,,,,,icap_ape_eu_ets_daily
2014-09-30,7.33,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-01,6.97,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-02,7.27,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-06,7.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-07,7.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-09,7.68,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-10,7.64,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-13,7.45,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-14,7.62,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-16,7.81,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-17,7.9,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-20,7.64,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-21,7.79,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-23,7.81,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-24,8.05,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-27,8.02,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-28,7.93,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-29,7.5,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-30,8.09,,,,,,,,,,icap_ape_eu_ets_daily
2014-10-31,8.05,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-03,7.86,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-04,8.18,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-06,8.24,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-07,8.23,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-10,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-11,8.33,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-13,8.46,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-14,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-17,8.28,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-18,8.62,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-20,8.64,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-21,8.58,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-24,8.76,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-25,8.79,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-26,8.61,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-27,8.84,,,,,,,,,,icap_ape_eu_ets_daily
2014-11-28,8.76,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-01,8.57,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-02,8.63,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-04,8.35,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-05,8.21,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-08,8.11,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-09,8.14,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-11,8.2,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-12,8.19,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-15,8.14,,,,,,,,,,icap_ape_eu_ets_daily
2014-12-16,8.55,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-08,7.79,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-09,7.8,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-12,7.66,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-13,7.87,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-14,8.12,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-15,8.25,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-16,8.19,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-19,8.2,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-20,8.43,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-22,8.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-23,7.91,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-26,7.86,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-27,7.93,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-28,7.86,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-29,8.04,,,,,,,,,,icap_ape_eu_ets_daily
2015-01-30,8.09,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-02,8.01,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-03,8.01,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-05,7.8,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-06,7.85,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-09,7.79,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-10,7.81,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-11,7.8,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-12,8.27,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-13,8.34,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-16,8.69,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-17,8.65,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-19,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-20,8.24,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-23,8.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-24,8.69,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-25,8.34,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-26,8.27,,,,,,,,,,icap_ape_eu_ets_daily
2015-02-27,7.87,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-02,7.48,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-03,7.39,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-05,7.54,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-06,7.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-09,7.22,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-10,7.23,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-11,7.02,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-12,7.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-13,6.78,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-16,6.89,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-17,6.99,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-19,7.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-20,7.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-23,7.52,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-24,7.61,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-25,7.34,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-26,7.59,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-27,7.48,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-30,7.38,,,,,,,,,,icap_ape_eu_ets_daily
2015-03-31,7.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-02,7.7,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-07,7.63,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-09,7.67,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-10,7.5,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-13,7.35,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-14,7.3,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-16,7.35,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-17,7.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-20,7.42,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-21,7.62,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-22,7.28,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-23,7.61,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-24,7.84,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-27,7.9,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-28,7.72,,,,,,,,,,icap_ape_eu_ets_daily
2015-04-30,8.11,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-05,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-06,8.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-07,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-08,8.28,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-11,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-12,8.5,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-15,8.34,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-18,8.41,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-19,8.37,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-20,8.23,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-21,8.14,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-22,8.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-26,8.12,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-28,8.03,,,,,,,,,,icap_ape_eu_ets_daily
2015-05-29,8.05,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-01,8.11,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-02,8.14,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-05,8.3,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-08,8.28,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-09,8.39,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-11,8.5,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-12,8.43,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-15,8.45,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-16,8.39,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-18,8.35,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-19,8.31,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-22,8.33,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-23,8.35,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-25,8.43,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-26,8.41,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-29,8.25,,,,,,,,,,icap_ape_eu_ets_daily
2015-06-30,8.25,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-01,7.87,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-02,8.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-03,8.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-06,8.06,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-07,8.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-09,8.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-10,8.27,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-13,8.4,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-14,8.49,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-16,8.46,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-17,8.36,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-20,8.53,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-21,8.71,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-23,8.84,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-24,8.81,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-27,8.77,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-28,8.74,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-29,8.83,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-30,8.8,,,,,,,,,,icap_ape_eu_ets_daily
2015-07-31,8.6,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-03,8.81,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-04,8.84,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-06,8.72,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-07,8.68,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-10,8.67,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-11,8.86,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-13,9.11,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-14,9.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-17,9.2,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-18,9.1,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-20,9.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-21,9.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-24,9.0,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-25,9.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-27,8.99,,,,,,,,,,icap_ape_eu_ets_daily
2015-08-28,8.96,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-01,8.95,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-03,9.04,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-04,9.04,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-07,9.0,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-08,9.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-09,8.91,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-10,9.26,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-11,9.22,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-14,9.21,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-15,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-17,9.18,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-18,9.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-21,9.02,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-22,8.95,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-23,9.02,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-24,8.97,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-25,8.91,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-28,8.89,,,,,,,,,,icap_ape_eu_ets_daily
2015-09-29,8.83,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-01,9.21,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-02,9.1,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-05,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-06,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-07,8.95,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-08,9.11,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-09,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-12,9.28,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-13,9.33,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-15,9.5,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-16,9.4,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-19,9.38,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-20,9.35,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-22,9.48,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-23,9.57,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-26,9.61,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-27,9.7,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-29,9.65,,,,,,,,,,icap_ape_eu_ets_daily
2015-10-30,9.65,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-02,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-03,9.21,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-04,8.86,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-05,9.02,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-06,9.07,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-09,8.96,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-10,8.89,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-12,8.98,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-13,8.95,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-16,9.05,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-17,9.11,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-18,9.14,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-19,9.2,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-20,9.22,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-23,9.08,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-24,9.27,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-26,9.24,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-27,9.17,,,,,,,,,,icap_ape_eu_ets_daily
2015-11-30,9.18,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-01,9.27,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-03,9.18,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-04,9.31,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-07,9.16,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-08,9.06,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-10,9.05,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-11,8.68,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-14,8.61,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-15,8.76,,,,,,,,,,icap_ape_eu_ets_daily
2015-12-17,8.83,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-11,8.09,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-12,7.65,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-14,7.66,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-15,7.29,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-18,7.08,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-19,7.4,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-20,7.13,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-21,6.56,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-22,6.87,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-25,6.44,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-26,6.3,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-28,6.54,,,,,,,,,,icap_ape_eu_ets_daily
2016-01-29,6.58,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-01,6.38,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-02,6.18,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-03,6.32,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-04,6.16,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-05,6.16,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-08,5.82,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-09,5.76,,,,,,,,,,icap_ape_eu_ets_daily
2016-02-11,5.16,,,,,,,,,,icap_ape_eu_ets_daily
